eid,state,job,ara,probsick
581865,"MA","engineer",.0075,.178
581873,"TX","engineer",.0027,.085
581881,"TX","sales",.0151,.019
581899,"MA","engineer",.0048,.07
581913,"MA","engineer",.0031,.077
581931,"TX","engineer",.004,.074
581981,"MA","sales",.0051,.234
581987,"MA","sales",.0046,.124
582000,"MA","engineer",.0086,.29
582001,"MA","engineer",.0022,.196
582015,"TX","engineer",.0017,.095
582018,"MA","engineer",.0019,.075
582039,"MA","sales",.0082,.214
582048,"TX","sales",.0064,.057
582065,"MA","sales",.004,.085
582079,"TX","sales",.003,.083
582091,"MA","engineer",.0046,.138
582108,"MA","sales",.0015,.037
582114,"TX","sales",.0007,.105
582139,"TX","engineer",.0102,.036
582155,"TX","engineer",.0076,.05
582160,"TX","engineer",.0139,.022
582162,"TX","sales",.0038,.076
582163,"MA","engineer",.0012,.089
582165,"MA","sales",.0028,.139
582166,"TX","sales",.012,.029
582171,"MA","engineer",.0028,.024
582188,"MA","engineer",.0054,.161
582189,"MA","sales",.0093,.255
582194,"MA","sales",.0071,.11
582199,"MA","engineer",.0058,.305
582218,"MA","engineer",.004,.045
582223,"TX","engineer",.0027,.086
582230,"MA","sales",.0056,.188
582240,"MA","engineer",.0059,.015
582248,"MA","engineer",.0034,.134
582260,"MA","engineer",.0077,.189
582264,"MA","sales",.0016,.115
582266,"MA","sales",.0016,.067
582272,"MA","sales",.0042,.129
582283,"MA","sales",.0034,.23
582287,"MA","engineer",.002,.062
582289,"TX","engineer",.0179,.012
582298,"TX","sales",.0051,.066
582332,"MA","sales",.0078,.229
582342,"TX","engineer",.0006,.106
582349,"MA","sales",.0035,.113
582361,"MA","engineer",.0054,.307
582371,"TX","sales",.0119,.029
582387,"TX","sales",.0017,.095
582395,"MA","engineer",.0029,.252
582416,"MA","sales",.0033,.088
582430,"MA","engineer",.0073,.143
582437,"TX","engineer",.0049,.067
582474,"MA","engineer",.002,.186
582491,"MA","engineer",.0076,.215
582496,"MA","sales",.0064,.046
582498,"MA","engineer",.0041,.191
582505,"MA","sales",.0014,.068
582510,"MA","sales",.0032,.041
582518,"MA","engineer",.0054,.042
582529,"MA","sales",.0018,.041
582577,"TX","sales",.0154,.018
582580,"TX","sales",.0017,.095
582593,"MA","sales",.0065,.121
582609,"TX","engineer",.0031,.082
582647,"TX","engineer",.0056,.062
582652,"MA","sales",.0037,.013
582656,"TX","sales",.0016,.096
582684,"MA","engineer",.0028,.117
582699,"MA","engineer",.0064,.138
582710,"TX","sales",.0011,.1
582719,"MA","engineer",.0066,.092
582735,"TX","engineer",.0044,.071
582744,"MA","sales",.0075,.244
582749,"MA","engineer",.0025,.079
582761,"TX","engineer",.0035,.078
582773,"MA","engineer",.0046,.029
582782,"MA","sales",.0059,.126
582810,"TX","engineer",.0028,.084
582814,"TX","engineer",.0054,.063
582817,"MA","sales",.0055,.067
582821,"MA","sales",.003,.188
582835,"MA","engineer",.0056,.089
582837,"MA","engineer",.0073,.193
582853,"MA","sales",.0049,.035
582871,"MA","sales",.002,.162
582882,"TX","engineer",.0069,.053
582915,"TX","engineer",.0013,.099
582946,"MA","sales",.0029,.25
582949,"TX","sales",.0044,.071
582950,"TX","engineer",.0129,.025
582970,"MA","sales",.0027,.201
582973,"MA","sales",.0059,.041
582983,"MA","sales",.0037,.287
582993,"TX","engineer",.0041,.073
582994,"TX","engineer",.0038,.076
582996,"TX","engineer",.0187,.011
583024,"MA","sales",.0064,.012
583031,"TX","engineer",.0054,.063
583034,"MA","engineer",.0028,.13
583044,"MA","engineer",.0032,.257
583047,"MA","engineer",.0085,.249
583057,"TX","engineer",.0021,.091
583063,"MA","sales",.0042,.263
583070,"TX","engineer",.0055,.063
583071,"MA","sales",.0067,.042
583072,"MA","sales",.0063,.026
583079,"TX","engineer",.0016,.096
583080,"MA","sales",.0065,.117
583085,"MA","engineer",.0048,.1
583098,"TX","sales",.0058,.061
583100,"TX","engineer",.0025,.087
583113,"MA","engineer",.0051,.321
583121,"MA","engineer",.0098,.276
583143,"TX","engineer",.0085,.044
583148,"TX","engineer",.0086,.044
583150,"MA","engineer",.0045,.174
583151,"MA","sales",.0067,.29
583152,"MA","engineer",.0037,.017
583163,"TX","engineer",.0036,.078
583174,"TX","engineer",.0032,.081
583201,"TX","sales",.007,.053
583219,"TX","sales",.0076,.049
583225,"MA","sales",.0061,.159
583250,"TX","engineer",.013,.025
583253,"MA","sales",.0038,.235
583264,"MA","engineer",.006,.063
583267,"MA","engineer",.0058,.098
583281,"MA","sales",.0078,.17
583305,"MA","sales",.0007,.096
583316,"MA","engineer",.0045,.143
583318,"TX","engineer",.011,.033
583321,"MA","engineer",.0044,.016
583333,"MA","sales",.0014,.138
583337,"TX","engineer",.0008,.104
583338,"TX","engineer",.0077,.049
583339,"MA","engineer",.0053,.073
583348,"TX","engineer",.0057,.061
583373,"MA","engineer",.0035,.146
583389,"MA","engineer",.0072,.31
583390,"MA","sales",.0058,.154
583395,"MA","engineer",.0021,.183
583397,"TX","engineer",.0044,.071
583407,"MA","engineer",.0063,.119
583411,"MA","sales",.0092,.301
583414,"TX","sales",.0015,.096
583430,"MA","engineer",.0075,.185
583444,"MA","engineer",.0065,.178
583452,"MA","engineer",.0058,.234
583462,"MA","engineer",.0059,.057
583487,"MA","sales",.003,.213
583499,"MA","engineer",.0003,.028
583503,"MA","engineer",.0071,.238
583507,"MA","sales",.0079,.185
583514,"MA","sales",.0067,.058
583521,"TX","engineer",.007,.053
583531,"TX","sales",.0008,.104
583533,"MA","sales",.0072,.109
583555,"TX","engineer",.008,.047
583569,"MA","engineer",.0039,.102
583587,"MA","engineer",.0007,.02
583612,"TX","engineer",.0027,.085
583639,"TX","engineer",.0121,.028
583644,"TX","engineer",.0007,.105
583658,"MA","engineer",.0064,.164
583682,"MA","sales",.0054,.216
583689,"MA","sales",.0078,.162
583690,"MA","sales",.0019,.143
583692,"MA","sales",.0064,.121
583693,"MA","sales",.0058,.079
583698,"MA","engineer",.0033,.034
583704,"TX","engineer",.0124,.027
583726,"MA","sales",.0056,.205
583734,"MA","engineer",.0026,.13
583744,"MA","engineer",.0062,.146
583747,"MA","engineer",.0013,.029
583748,"MA","sales",.0046,.085
583754,"MA","sales",.0068,.04
583770,"MA","engineer",.003,.087
583773,"MA","sales",.0069,.103
583776,"MA","engineer",.0041,.115
583802,"TX","engineer",.0069,.054
583808,"TX","engineer",.01,.037
583825,"MA","sales",.0031,.179
583827,"MA","sales",.002,.142
583838,"TX","engineer",.0136,.023
583854,"MA","engineer",.0062,.132
583872,"MA","sales",.0071,.278
583880,"MA","engineer",.0074,.309
583886,"MA","sales",.0007,.098
583887,"MA","sales",.0051,.089
583895,"MA","engineer",.0022,.09
583929,"MA","engineer",.0043,.106
583944,"TX","engineer",.004,.074
583985,"MA","engineer",.0044,.163
584005,"TX","engineer",.0133,.024
584007,"MA","engineer",.0074,.205
584021,"TX","sales",.0143,.021
584046,"MA","engineer",.0022,.091
584049,"TX","engineer",.0065,.056
584057,"TX","engineer",.0031,.082
584059,"MA","sales",.0044,.13
584088,"TX","engineer",.0028,.084
584090,"MA","sales",.004,.224
584119,"MA","engineer",.0038,.082
584136,"TX","engineer",.0039,.075
584137,"MA","engineer",.0022,.118
584142,"MA","sales",.0068,.039
584147,"MA","sales",.0042,.143
584164,"MA","engineer",.0013,.083
584179,"MA","engineer",.0061,.266
584180,"TX","sales",.0132,.024
584206,"MA","sales",.005,.206
584213,"MA","sales",.0047,.237
584220,"TX","engineer",.0087,.043
584226,"MA","sales",.0052,.091
584233,"TX","engineer",.0064,.057
584237,"TX","engineer",.0053,.065
584247,"TX","sales",.0055,.063
584248,"TX","engineer",.0056,.062
584265,"MA","sales",.0047,.279
584308,"MA","sales",.0057,.183
584315,"TX","engineer",.015,.019
584316,"MA","engineer",.0063,.295
584322,"MA","sales",.0048,.165
584325,"MA","sales",.004,.05
584332,"TX","engineer",.0101,.036
584334,"MA","sales",.0025,.057
584339,"TX","engineer",.0152,.018
584345,"TX","engineer",.0073,.051
584360,"TX","engineer",.0067,.055
584371,"MA","engineer",.0022,.176
584378,"MA","sales",.0017,.013
584386,"MA","engineer",.007,.147
584413,"TX","engineer",.0172,.014
584450,"MA","engineer",.0056,.235
584469,"TX","engineer",.0045,.07
584475,"MA","sales",.0008,.087
584482,"MA","sales",.0037,.282
584492,"TX","engineer",.0172,.014
584507,"TX","engineer",.0118,.029
584523,"MA","engineer",.0034,.214
584539,"MA","sales",.0045,.069
584542,"MA","sales",.0024,.043
584547,"MA","sales",.0043,.268
584557,"MA","engineer",.0051,.057
584596,"TX","sales",.0104,.035
584604,"MA","engineer",.0034,.133
584622,"MA","engineer",.0016,.038
584630,"MA","engineer",.0016,.015
584639,"MA","engineer",.0009,.022
584645,"MA","engineer",.002,.1
584675,"MA","sales",.0018,.143
584686,"MA","engineer",.0006,.058
584694,"MA","sales",.0045,.113
584695,"TX","engineer",.0063,.057
584713,"TX","sales",.0061,.058
584728,"MA","sales",.0078,.247
584736,"MA","sales",.0072,.307
584745,"TX","engineer",.01,.037
584760,"TX","engineer",.0038,.076
584763,"MA","sales",.006,.087
584766,"MA","engineer",.0061,.289
584767,"TX","sales",.0174,.013
584787,"TX","engineer",.0123,.027
584809,"MA","sales",.0041,.053
584815,"MA","engineer",.0014,.157
584824,"TX","engineer",.0072,.051
584828,"MA","engineer",.007,.227
584839,"TX","engineer",.0018,.094
584848,"MA","engineer",.0044,.144
584850,"TX","engineer",.0074,.05
584854,"TX","sales",.0033,.08
584878,"MA","sales",.005,.254
584881,"MA","sales",.0032,.232
584918,"TX","engineer",.0146,.02
584933,"MA","sales",.0067,.331
584959,"MA","sales",.0045,.067
584966,"MA","sales",.0025,.167
584996,"TX","engineer",.0107,.034
585002,"TX","engineer",.0088,.043
585004,"TX","engineer",.0148,.019
585011,"TX","engineer",.0163,.016
585012,"MA","sales",.0038,.11
585058,"MA","engineer",.0068,.132
585076,"TX","sales",.006,.06
585080,"MA","engineer",.0054,.261
585084,"MA","sales",.0045,.17
585086,"TX","engineer",.0058,.061
585099,"MA","sales",.002,.136
585103,"MA","engineer",.0017,.051
585108,"TX","engineer",.0093,.04
585113,"MA","sales",.0066,.125
585119,"MA","sales",.0013,.084
585131,"TX","engineer",.0069,.054
585146,"MA","engineer",.0016,.019
585147,"MA","engineer",.0022,.063
585160,"TX","engineer",.0097,.038
585163,"MA","engineer",.0042,.109
585166,"MA","engineer",.0062,.278
585169,"MA","sales",.0035,.086
585206,"TX","engineer",.0059,.06
585214,"MA","sales",.0044,.114
585219,"TX","engineer",.0114,.031
585220,"TX","engineer",.0056,.062
585234,"MA","engineer",.0043,.085
585246,"MA","engineer",.0066,.099
585250,"MA","sales",.0047,.097
585251,"MA","engineer",.0062,.145
585256,"MA","sales",.0019,.012
585294,"MA","engineer",.0071,.137
585295,"MA","engineer",.0035,.073
585307,"MA","sales",.0048,.108
585341,"TX","engineer",.0003,.109
585360,"TX","engineer",.0045,.07
585366,"MA","engineer",.0026,.074
585387,"TX","engineer",.0152,.018
585392,"TX","engineer",.0104,.035
585393,"MA","sales",.0072,.123
585460,"TX","engineer",.0063,.057
585474,"TX","sales",.0015,.097
585477,"MA","sales",.0025,.025
585483,"MA","sales",.0043,.287
585488,"MA","engineer",.0043,.088
585496,"MA","engineer",.0091,.27
585498,"TX","engineer",.0061,.058
585509,"TX","engineer",.0008,.104
585512,"TX","engineer",.0133,.024
585513,"MA","engineer",.0046,.067
585515,"MA","engineer",.0004,.021
585541,"MA","engineer",.0074,.156
585545,"MA","engineer",.0018,.139
585550,"MA","sales",.0005,.05
585560,"MA","sales",.0009,.07
585580,"MA","sales",.0086,.219
585586,"MA","engineer",.0059,.157
585596,"TX","engineer",.0022,.09
585602,"MA","sales",.0076,.244
585618,"MA","sales",.0068,.298
585627,"TX","engineer",.0029,.083
585628,"TX","engineer",.0081,.046
585660,"MA","sales",.0055,.279
585663,"MA","sales",.0033,.272
585666,"MA","sales",.0049,.25
585669,"TX","engineer",.0001,.112
585674,"MA","engineer",.0061,.282
585682,"TX","engineer",.014,.022
585685,"MA","engineer",.0041,.072
585691,"MA","sales",.0029,.086
585712,"TX","engineer",.0082,.046
585722,"TX","engineer",.0047,.069
585724,"TX","engineer",.0079,.048
585737,"TX","sales",.0046,.069
585753,"TX","engineer",.0016,.095
585763,"TX","engineer",.0006,.106
585776,"MA","engineer",.0027,.123
585780,"TX","engineer",.0004,.109
585798,"MA","sales",.004,.171
585806,"MA","engineer",.003,.025
585814,"MA","sales",.0046,.155
585826,"TX","engineer",.0054,.064
585827,"MA","sales",.0081,.206
585837,"TX","engineer",.0065,.056
585843,"MA","engineer",.005,.053
585863,"MA","engineer",.0011,.063
585907,"TX","engineer",.0082,.046
585909,"MA","sales",.0062,.205
585927,"MA","engineer",.0049,.2
585937,"TX","engineer",.002,.092
585941,"MA","sales",.0003,.018
585951,"MA","engineer",.0054,.025
585953,"MA","sales",.0073,.188
585990,"MA","engineer",.0055,.052
586007,"MA","sales",.0059,.196
586020,"MA","engineer",.0031,.122
586048,"MA","sales",.0057,.076
586055,"MA","engineer",.0049,.235
586069,"MA","sales",.006,.23
586072,"TX","sales",.0015,.097
586074,"TX","engineer",.0124,.027
586094,"MA","sales",.0022,.117
586104,"TX","engineer",.0025,.087
586116,"TX","engineer",.0076,.049
586120,"MA","sales",.0019,.101
586125,"MA","engineer",.0032,.097
586130,"MA","sales",.002,.144
586131,"MA","sales",.003,.024
586150,"MA","sales",.0037,.256
586187,"TX","engineer",.0031,.081
586188,"MA","sales",.0008,.011
586190,"TX","sales",.0017,.095
586204,"MA","sales",.0063,.106
586214,"MA","engineer",.0041,.207
586227,"MA","sales",.0077,.221
586232,"MA","engineer",.0042,.3
586251,"MA","engineer",.0054,.215
586268,"MA","sales",.0032,.155
586281,"TX","engineer",.008,.047
586291,"MA","engineer",.0037,.12
586294,"MA","sales",.0048,.111
586298,"MA","engineer",.0048,.155
586302,"TX","sales",.0028,.084
586315,"TX","engineer",.005,.066
586324,"MA","sales",.0017,.16
586327,"TX","engineer",.011,.032
586363,"TX","engineer",.0023,.088
586389,"TX","engineer",.0175,.013
586394,"TX","engineer",.0051,.066
586398,"TX","engineer",.0059,.06
586400,"MA","sales",.0051,.018
586403,"TX","engineer",.0022,.089
586404,"TX","engineer",.004,.074
586405,"TX","engineer",.005,.067
586454,"MA","sales",.0067,.162
586456,"MA","engineer",.0057,.329
586457,"MA","engineer",.01,.306
586459,"MA","sales",.0077,.31
586464,"TX","engineer",.0043,.071
586469,"MA","engineer",.0068,.227
586491,"TX","sales",.0103,.035
586501,"MA","sales",.0069,.073
586502,"MA","sales",.0063,.035
586503,"MA","engineer",.0036,.022
586526,"MA","sales",.0012,.041
586531,"TX","engineer",.0038,.076
586540,"MA","sales",.0067,.043
586550,"MA","engineer",.006,.186
586561,"MA","engineer",.0048,.055
586572,"MA","engineer",.0057,.289
586579,"MA","engineer",.0059,.044
586602,"TX","engineer",.0005,.107
586610,"MA","engineer",.003,.177
586623,"MA","sales",.0033,.19
586631,"MA","sales",.0056,.168
586648,"MA","sales",.0018,.012
586652,"MA","sales",.0053,.012
586658,"TX","engineer",.001,.102
586663,"MA","sales",.0074,.269
586677,"MA","sales",.0068,.061
586694,"TX","engineer",.0095,.039
586711,"MA","sales",.0052,.023
586757,"MA","sales",.0016,.161
586782,"TX","engineer",.0042,.072
586792,"MA","sales",.0078,.223
586797,"MA","engineer",.0057,.086
586847,"MA","sales",.0067,.082
586863,"MA","sales",.0064,.104
586869,"MA","sales",.0035,.101
586874,"MA","sales",.004,.011
586890,"MA","sales",.0052,.08
586900,"MA","engineer",.0069,.038
586914,"TX","engineer",.0062,.058
586915,"MA","sales",.0058,.072
586956,"MA","engineer",.0016,.073
586958,"TX","engineer",.004,.074
586970,"MA","engineer",.0068,.145
586971,"TX","engineer",.0087,.043
586988,"MA","engineer",.0067,.126
587022,"TX","engineer",.0157,.017
587038,"MA","engineer",.0055,.159
587042,"MA","sales",.0047,.127
587044,"MA","engineer",.0025,.055
587052,"TX","engineer",.0027,.085
587054,"TX","engineer",.0094,.04
587063,"TX","sales",.0174,.013
587070,"MA","engineer",.0042,.249
587080,"MA","engineer",.0018,.169
587089,"MA","engineer",.003,.033
587092,"TX","engineer",.0011,.101
587094,"MA","sales",.0027,.102
587105,"MA","sales",.0009,.016
587141,"MA","sales",.0034,.028
587145,"MA","sales",.006,.058
587147,"MA","sales",.0073,.133
587148,"MA","sales",.0064,.106
587167,"MA","sales",.0054,.13
587175,"MA","engineer",.0046,.026
587194,"MA","engineer",.0071,.194
587196,"MA","sales",.006,.051
587197,"MA","sales",.0044,.155
587198,"MA","engineer",.0067,.288
587231,"MA","sales",.0061,.149
587255,"MA","sales",.0055,.079
587261,"MA","sales",.0064,.019
587285,"TX","engineer",.0059,.06
587295,"MA","sales",.0039,.022
587319,"MA","sales",.0048,.106
587330,"MA","sales",.0065,.203
587332,"MA","engineer",.0062,.182
587335,"MA","sales",.0035,.154
587340,"MA","engineer",.0069,.118
587343,"MA","engineer",.0012,.052
587354,"MA","engineer",.0043,.295
587363,"TX","sales",.0071,.052
587373,"MA","engineer",.0031,.026
587398,"MA","sales",.0063,.211
587402,"MA","engineer",.0047,.186
587407,"MA","sales",.0042,.238
587413,"MA","sales",.0046,.226
587415,"TX","engineer",.0016,.095
587441,"MA","engineer",.005,.241
587443,"TX","engineer",.0093,.04
587466,"MA","sales",.003,.034
587480,"MA","sales",.002,.057
587490,"MA","engineer",.0033,.271
587492,"MA","engineer",.0081,.253
587497,"TX","engineer",.0029,.083
587498,"MA","sales",.0018,.161
587512,"TX","engineer",.0128,.026
587518,"TX","engineer",.0134,.024
587565,"MA","sales",.002,.171
587568,"MA","engineer",.0027,.124
587575,"MA","sales",.001,.091
587587,"TX","sales",.0073,.051
587595,"MA","engineer",.0039,.021
587597,"TX","engineer",.0153,.018
587613,"TX","engineer",.006,.06
587628,"MA","engineer",.0008,.058
587639,"TX","engineer",.0047,.069
587648,"TX","sales",.0017,.095
587671,"TX","engineer",.0032,.081
587676,"MA","engineer",.0089,.261
587682,"TX","engineer",.0089,.042
587684,"TX","engineer",.0152,.018
587687,"MA","engineer",.0019,.157
587690,"MA","engineer",.0064,.258
587708,"TX","engineer",.0085,.044
587717,"MA","engineer",.0052,.277
587730,"TX","engineer",.0112,.032
587741,"MA","engineer",.01,.302
587743,"TX","engineer",.0067,.055
587757,"TX","engineer",.0014,.098
587763,"TX","engineer",.0192,.01
587766,"MA","sales",.0065,.253
587770,"TX","engineer",.0011,.101
587783,"MA","engineer",.0048,.279
587784,"TX","engineer",.0144,.021
587785,"MA","sales",.0023,.095
587805,"MA","engineer",.0035,.014
587821,"MA","sales",.0073,.315
587834,"TX","engineer",.0034,.079
587859,"TX","engineer",.003,.082
587863,"TX","sales",.0099,.037
